,n_pref,n_items,relation,MSS,Time
1518,6,4,LEX,1,0.03626370429992676
1519,6,4,INCL,24,0.28022193908691406
1520,6,4,LEX+,1,0.03740549087524414
1521,6,4,LEX,3,0.07528567314147949
1522,6,4,INCL,19,0.20630979537963867
1523,6,4,LEX+,3,0.07236647605895996
1524,6,4,LEX,3,0.0729074478149414
1525,6,4,INCL,10,0.13765192031860352
1526,6,4,LEX+,3,0.0696871280670166
1527,6,4,LEX,2,0.11025738716125488
1528,6,4,INCL,772,7.701960325241089
1529,6,4,LEX+,2,0.10528016090393066
1530,6,4,LEX,3,0.07343196868896484
1531,6,4,INCL,72,0.7234804630279541
1532,6,4,LEX+,3,0.0736379623413086
1533,6,4,LEX,3,0.07537269592285156
1534,6,4,INCL,19,0.20636796951293945
1535,6,4,LEX+,3,0.07317566871643066
1536,6,4,LEX,1,0.038500070571899414
1537,6,4,INCL,6,0.08982443809509277
1538,6,4,LEX+,1,0.03963184356689453
1539,6,4,LEX,3,0.11749148368835449
1540,6,4,INCL,1016,10.204035520553589
1541,6,4,LEX+,3,0.11739659309387207
1542,6,4,LEX,1,0.03850150108337402
1543,6,4,INCL,24,0.279468297958374
1544,6,4,LEX+,1,0.04103517532348633
1545,6,4,LEX,1,0.036519765853881836
1546,6,4,INCL,24,0.2779507637023926
1547,6,4,LEX+,1,0.03684878349304199
1548,6,4,LEX,1,0.037404537200927734
1549,6,4,INCL,24,0.3373754024505615
1550,6,4,LEX+,1,0.03720855712890625
1551,6,4,LEX,1,0.039655447006225586
1552,6,4,INCL,5,0.07174348831176758
1553,6,4,LEX+,1,0.04410123825073242
1554,6,4,LEX,3,0.0852203369140625
1555,6,4,INCL,35,0.36779212951660156
1556,6,4,LEX+,3,0.08408284187316895
1557,6,4,LEX,6,0.5865452289581299
1558,6,4,INCL,243,2.8675994873046875
1559,6,4,LEX+,4,0.501680850982666
1560,6,4,LEX,1,0.040091753005981445
1561,6,4,INCL,24,0.2778818607330322
1562,6,4,LEX+,1,0.036597251892089844
1563,6,4,LEX,1,0.07560467720031738
1564,6,4,INCL,1217,11.966278553009033
1565,6,4,LEX+,1,0.07055807113647461
1566,6,4,LEX,2,0.05038261413574219
1567,6,4,INCL,12,0.14171957969665527
1568,6,4,LEX+,2,0.0458226203918457
1569,6,4,LEX,1,0.04163384437561035
1570,6,4,INCL,2,0.04488825798034668
1571,6,4,LEX+,1,0.03836536407470703
1572,6,4,LEX,2,0.049005746841430664
1573,6,4,INCL,12,0.1451702117919922
1574,6,4,LEX+,2,0.04692411422729492
1575,6,4,LEX,3,0.1187906265258789
1576,6,4,INCL,1016,10.199234008789062
1577,6,4,LEX+,3,0.11459946632385254
1578,6,4,LEX,2,0.04933786392211914
1579,6,4,INCL,24,0.26371192932128906
1580,6,4,LEX+,2,0.04671072959899902
1581,6,4,LEX,2,0.09990477561950684
1582,6,4,INCL,294,3.034648895263672
1583,6,4,LEX+,2,0.09063267707824707
1584,6,4,LEX,6,0.3259711265563965
1585,6,4,INCL,117,1.4260730743408203
1586,6,4,LEX+,4,0.27113866806030273
1587,6,4,LEX,2,0.13941407203674316
1588,6,4,INCL,315,3.5077972412109375
1589,6,4,LEX+,2,0.13626313209533691
1590,6,4,LEX,6,0.32508063316345215
1591,6,4,INCL,117,1.3723740577697754
1592,6,4,LEX+,4,0.3251347541809082
1593,6,4,LEX,3,0.10801148414611816
1594,6,4,INCL,1456,16.350589513778687
1595,6,4,LEX+,3,0.10745358467102051
1596,6,4,LEX,2,0.0905447006225586
1597,6,4,INCL,294,2.9339451789855957
1598,6,4,LEX+,2,0.09892606735229492
1599,6,4,LEX,2,0.10257673263549805
1600,6,4,INCL,6,0.08292818069458008
1601,6,4,LEX+,2,0.044289350509643555
1602,6,4,LEX,1,0.0426638126373291
1603,6,4,INCL,2,0.044338226318359375
1604,6,4,LEX+,1,0.03933525085449219
1605,6,4,LEX,3,0.11817646026611328
1606,6,4,INCL,1200,13.371574401855469
1607,6,4,LEX+,3,0.12935233116149902
1608,6,4,LEX,1,0.037055253982543945
1609,6,4,INCL,2,0.05290675163269043
1610,6,4,LEX+,1,0.03689932823181152
1611,6,4,LEX,2,0.049140214920043945
1612,6,4,INCL,12,0.1417102813720703
1613,6,4,LEX+,2,0.04902815818786621
1614,6,4,LEX,3,0.07504439353942871
1615,6,4,INCL,10,0.13016366958618164
1616,6,4,LEX+,3,0.07308149337768555
1617,6,4,LEX,2,0.048142194747924805
1618,6,4,INCL,12,0.15929508209228516
1619,6,4,LEX+,2,0.049292564392089844
1620,6,4,LEX,1,0.039334774017333984
1621,6,4,INCL,24,0.27824854850769043
1622,6,4,LEX+,1,0.0385127067565918
1623,6,4,LEX,1,0.026476383209228516
1624,6,4,INCL,1,0.031153440475463867
1625,6,4,LEX+,1,0.02962803840637207
1626,6,4,LEX,1,0.0287168025970459
1627,6,4,INCL,1,0.03094196319580078
1628,6,4,LEX+,1,0.030295372009277344
1629,6,4,LEX,3,0.07334113121032715
1630,6,4,INCL,72,0.7292265892028809
1631,6,4,LEX+,3,0.0711359977722168
1632,6,4,LEX,3,0.07466840744018555
1633,6,4,INCL,19,0.20859336853027344
1634,6,4,LEX+,3,0.12990093231201172
1635,6,4,LEX,2,0.049230337142944336
1636,6,4,INCL,12,0.16153931617736816
1637,6,4,LEX+,2,0.047274112701416016
1638,6,4,LEX,2,0.04660201072692871
1639,6,4,INCL,12,0.15813827514648438
1640,6,4,LEX+,2,0.04692435264587402
1641,6,4,LEX,1,0.09189629554748535
1642,6,4,INCL,1036,10.97711992263794
1643,6,4,LEX+,1,0.09206891059875488
1644,6,4,LEX,1,0.0373380184173584
1645,6,4,INCL,1,0.03893899917602539
1646,6,4,LEX+,1,0.038961172103881836
1647,6,4,LEX,3,0.11427521705627441
1648,6,4,INCL,440,4.962495565414429
1649,6,4,LEX+,3,0.1258993148803711
1650,6,4,LEX,2,0.0374751091003418
1651,6,4,INCL,3,0.04968857765197754
1652,6,4,LEX+,2,0.03749680519104004
1653,6,4,LEX,3,0.0757761001586914
1654,6,4,INCL,72,0.7265982627868652
1655,6,4,LEX+,3,0.07378578186035156
1656,6,4,LEX,3,0.10910534858703613
1657,6,4,INCL,960,9.66911268234253
1658,6,4,LEX+,3,0.10690951347351074
1659,6,4,LEX,3,0.07464313507080078
1660,6,4,INCL,10,0.1339704990386963
1661,6,4,LEX+,3,0.07478094100952148
1662,6,4,LEX,1,0.02732229232788086
1663,6,4,INCL,1,0.03387761116027832
1664,6,4,LEX+,1,0.027321577072143555
1665,6,4,LEX,1,0.08632016181945801
1666,6,4,INCL,344,3.6834988594055176
1667,6,4,LEX+,1,0.08100223541259766
1668,6,4,LEX,2,0.10378718376159668
1669,6,4,INCL,156,1.7610411643981934
1670,6,4,LEX+,2,0.0991368293762207
1671,6,4,LEX,1,0.03660106658935547
1672,6,4,INCL,5,0.07356691360473633
1673,6,4,LEX+,1,0.03729677200317383
1674,6,4,LEX,1,0.07436156272888184
1675,6,4,INCL,3,0.07570195198059082
1676,6,4,LEX+,1,0.0733041763305664
1677,6,4,LEX,3,0.07347774505615234
1678,6,4,INCL,72,0.7249588966369629
1679,6,4,LEX+,3,0.07232093811035156
1680,6,4,LEX,3,0.16793203353881836
1681,6,4,INCL,960,10.734291076660156
1682,6,4,LEX+,3,0.16273880004882812
1683,6,4,LEX,2,0.04833555221557617
1684,6,4,INCL,24,0.3182258605957031
1685,6,4,LEX+,2,0.045853614807128906
1686,6,4,LEX,3,0.10331964492797852
1687,6,4,INCL,744,8.288206577301025
1688,6,4,LEX+,3,0.09756255149841309
1689,6,4,LEX,1,0.035868167877197266
1690,6,4,INCL,24,0.2885770797729492
1691,6,4,LEX+,1,0.03637886047363281
1692,6,4,LEX,1,0.10651564598083496
1693,6,4,INCL,4992,48.65501284599304
1694,6,4,LEX+,1,0.1074836254119873
1695,6,4,LEX,2,0.19910073280334473
1696,6,4,INCL,772,7.673609972000122
1697,6,4,LEX+,2,0.1920161247253418
1698,6,4,LEX,2,0.05579853057861328
1699,6,4,INCL,6,0.09675741195678711
1700,6,4,LEX+,2,0.05882978439331055
1701,6,4,LEX,2,0.03639507293701172
1702,6,4,INCL,3,0.0484004020690918
1703,6,4,LEX+,2,0.03748369216918945
1704,6,4,LEX,1,0.03701138496398926
1705,6,4,INCL,2,0.04928922653198242
1706,6,4,LEX+,1,0.03623533248901367
1707,6,4,LEX,1,0.04197549819946289
1708,6,4,INCL,24,0.2736492156982422
1709,6,4,LEX+,1,0.040986061096191406
1710,6,4,LEX,1,0.03633737564086914
1711,6,4,INCL,24,0.2797224521636963
1712,6,4,LEX+,1,0.039638519287109375
1713,6,4,LEX,3,0.07549238204956055
1714,6,4,INCL,19,0.2630636692047119
1715,6,4,LEX+,3,0.0753319263458252
1716,6,4,LEX,3,0.10582685470581055
1717,6,4,INCL,1200,13.262341260910034
1718,6,4,LEX+,3,0.11488461494445801
1719,6,4,LEX,6,0.27420616149902344
1720,6,4,INCL,117,1.3866350650787354
1721,6,4,LEX+,4,0.2727479934692383
1722,6,4,LEX,1,0.04126477241516113
1723,6,4,INCL,4,0.07005715370178223
1724,6,4,LEX+,1,0.038125038146972656
1725,6,4,LEX,2,0.10057258605957031
1726,6,4,INCL,156,1.7761175632476807
1727,6,4,LEX+,2,0.10592341423034668
1728,6,4,LEX,1,0.0430147647857666
1729,6,4,INCL,24,0.2850208282470703
1730,6,4,LEX+,1,0.040319204330444336
1731,6,4,LEX,1,0.03614354133605957
1732,6,4,INCL,2,0.04611849784851074
1733,6,4,LEX+,1,0.03822588920593262
1734,6,4,LEX,1,0.07444334030151367
1735,6,4,INCL,14,0.18348264694213867
1736,6,4,LEX+,1,0.0726933479309082
1737,6,4,LEX,3,0.07410836219787598
1738,6,4,INCL,72,0.7233989238739014
1739,6,4,LEX+,3,0.07070541381835938
1740,6,4,LEX,3,0.07394814491271973
1741,6,4,INCL,72,0.7824249267578125
1742,6,4,LEX+,3,0.07292771339416504
1743,6,4,LEX,2,0.0471034049987793
1744,6,4,INCL,14,0.15729737281799316
1745,6,4,LEX+,2,0.04990506172180176
1746,6,4,LEX,1,0.06074333190917969
1747,6,4,INCL,122,1.2178573608398438
1748,6,4,LEX+,1,0.09075021743774414
1749,6,4,LEX,1,0.04269289970397949
1750,6,4,INCL,1,0.03593587875366211
1751,6,4,LEX+,1,0.04090166091918945
1752,6,4,LEX,1,0.03787350654602051
1753,6,4,INCL,24,0.27600669860839844
1754,6,4,LEX+,1,0.03937387466430664
1755,6,4,LEX,2,0.047399044036865234
1756,6,4,INCL,14,0.15628862380981445
1757,6,4,LEX+,2,0.04947352409362793
1758,6,4,LEX,1,0.036606788635253906
1759,6,4,INCL,2,0.046914100646972656
1760,6,4,LEX+,1,0.04029035568237305
1761,6,4,LEX,3,0.1248788833618164
1762,6,4,INCL,1440,14.642253160476685
1763,6,4,LEX+,3,0.126326322555542
1764,6,4,LEX,1,0.2383439540863037
1765,6,4,INCL,7376,72.32657027244568
1766,6,4,LEX+,1,0.23697447776794434
1767,6,4,LEX,1,0.03209805488586426
1768,6,4,INCL,5,0.0742800235748291
1769,6,4,LEX+,1,0.03043985366821289
1770,6,4,LEX,2,0.0500946044921875
1771,6,4,INCL,12,0.16105103492736816
1772,6,4,LEX+,2,0.04966878890991211
1773,6,4,LEX,2,0.04648256301879883
1774,6,4,INCL,14,0.17570829391479492
1775,6,4,LEX+,2,0.0507817268371582
1776,6,4,LEX,2,0.11303114891052246
1777,6,4,INCL,294,3.0231189727783203
1778,6,4,LEX+,2,0.10711312294006348
1779,6,4,LEX,1,0.03956484794616699
1780,6,4,INCL,2,0.05006861686706543
1781,6,4,LEX+,1,0.0356593132019043
1782,6,4,LEX,1,0.05042099952697754
1783,6,4,INCL,5,0.07889986038208008
1784,6,4,LEX+,1,0.04745292663574219
1785,6,4,LEX,1,0.059389591217041016
1786,6,4,INCL,7,0.10603642463684082
1787,6,4,LEX+,1,0.057317495346069336
1788,6,4,LEX,1,0.03621530532836914
1789,6,4,INCL,4,0.07455873489379883
1790,6,4,LEX+,1,0.03795790672302246
1791,6,4,LEX,3,0.08089303970336914
1792,6,4,INCL,35,0.41587138175964355
1793,6,4,LEX+,3,0.08150959014892578
1794,6,4,LEX,3,0.07373642921447754
1795,6,4,INCL,72,0.7289450168609619
1796,6,4,LEX+,3,0.07150101661682129
1797,6,4,LEX,1,0.04024553298950195
1798,6,4,INCL,1,0.03677773475646973
1799,6,4,LEX+,1,0.03895163536071777
1800,6,4,LEX,1,0.03779268264770508
1801,6,4,INCL,4,0.07505202293395996
1802,6,4,LEX+,1,0.03864789009094238
1803,6,4,LEX,1,0.07706642150878906
1804,6,4,INCL,460,4.984504699707031
1805,6,4,LEX+,1,0.0845177173614502
1806,6,4,LEX,1,0.15469980239868164
1807,6,4,INCL,460,4.991861581802368
1808,6,4,LEX+,1,0.0977177619934082
1809,6,4,LEX,3,0.07193970680236816
1810,6,4,INCL,19,0.21434235572814941
1811,6,4,LEX+,3,0.07386612892150879
1812,6,4,LEX,1,0.040119171142578125
1813,6,4,INCL,24,0.290219783782959
1814,6,4,LEX+,1,0.040313720703125
1815,6,4,LEX,1,0.10776901245117188
1816,6,4,INCL,29,0.35153794288635254
1817,6,4,LEX+,1,0.10681319236755371
1818,6,4,LEX,1,0.04396224021911621
1819,6,4,INCL,1,0.038182735443115234
1820,6,4,LEX+,1,0.039414167404174805
