,n_pref,n_items,relation,MSS,Time
165,6,4,LEX+,1,0.04973649978637695
166,6,4,LEX,1,0.03713226318359375
167,6,4,LEX+,1,0.04157280921936035
168,6,4,LEX,1,0.059110164642333984
169,6,4,LEX+,1,0.05893301963806152
170,6,4,LEX,2,0.13439726829528809
171,6,4,LEX+,2,0.13761210441589355
172,6,4,LEX,3,0.07625579833984375
173,6,4,LEX+,3,0.07935547828674316
174,6,4,LEX,1,0.042138099670410156
175,6,4,LEX+,1,0.03917860984802246
176,6,4,LEX,2,0.03573942184448242
177,6,4,LEX+,2,0.03789830207824707
178,6,4,LEX,1,0.13811731338500977
179,6,4,LEX+,1,0.08012199401855469
180,6,4,LEX,3,0.07269072532653809
181,6,4,LEX+,3,0.07611441612243652
182,6,4,LEX,3,0.17542719841003418
183,6,4,LEX+,3,0.17275786399841309
184,6,4,LEX,6,0.6233987808227539
185,6,4,LEX+,4,0.5331242084503174
186,6,4,LEX,3,0.13077497482299805
187,6,4,LEX+,3,0.13353848457336426
188,6,4,LEX,2,0.053098440170288086
189,6,4,LEX+,2,0.0528717041015625
190,6,4,LEX,3,0.12191534042358398
191,6,4,LEX+,3,0.1215217113494873
192,6,4,LEX,2,0.09603071212768555
193,6,4,LEX+,2,0.10386061668395996
194,6,4,LEX,2,0.10450339317321777
195,6,4,LEX+,2,0.10435891151428223
196,6,4,LEX,2,0.049546003341674805
197,6,4,LEX+,2,0.05172109603881836
198,6,4,LEX,1,0.03603696823120117
199,6,4,LEX+,1,0.039058685302734375
200,6,4,LEX,1,0.04002547264099121
201,6,4,LEX+,1,0.036106109619140625
202,6,4,LEX,1,0.04622364044189453
203,6,4,LEX+,1,0.038341522216796875
204,6,4,LEX,3,0.09997320175170898
205,6,4,LEX+,3,0.10111379623413086
206,6,4,LEX,1,0.03853249549865723
207,6,4,LEX+,1,0.03961968421936035
208,6,4,LEX,1,0.10283231735229492
209,6,4,LEX+,1,0.10500121116638184
210,6,4,LEX,1,0.03775787353515625
211,6,4,LEX+,1,0.037367820739746094
212,6,4,LEX,1,0.09627342224121094
213,6,4,LEX+,1,0.03816699981689453
214,6,4,LEX,1,0.041451215744018555
215,6,4,LEX+,1,0.03717494010925293
216,6,4,LEX,1,0.040094852447509766
217,6,4,LEX+,1,0.03543663024902344
218,6,4,LEX,2,0.040282249450683594
219,6,4,LEX+,2,0.04084300994873047
220,6,4,LEX,3,0.14461278915405273
221,6,4,LEX+,3,0.1402895450592041
222,6,4,LEX,1,0.04296684265136719
223,6,4,LEX+,1,0.04384803771972656
224,6,4,LEX,1,0.04055953025817871
225,6,4,LEX+,1,0.0356137752532959
226,6,4,LEX,1,0.04305124282836914
227,6,4,LEX+,1,0.03615427017211914
228,6,4,LEX,2,0.05011892318725586
229,6,4,LEX+,2,0.04527759552001953
230,6,4,LEX,2,0.05003786087036133
231,6,4,LEX+,2,0.04651188850402832
232,6,4,LEX,2,0.047865867614746094
233,6,4,LEX+,2,0.04868793487548828
234,6,4,LEX,1,0.039693593978881836
235,6,4,LEX+,1,0.039162397384643555
236,6,4,LEX,1,0.16584372520446777
237,6,4,LEX+,1,0.16310882568359375
238,6,4,LEX,1,0.03735613822937012
239,6,4,LEX+,1,0.039518117904663086
240,6,4,LEX,1,0.042249202728271484
241,6,4,LEX+,1,0.03607368469238281
242,6,4,LEX,2,0.05148172378540039
243,6,4,LEX+,2,0.04884481430053711
244,6,4,LEX,2,0.042670249938964844
245,6,4,LEX+,2,0.03724861145019531
246,6,4,LEX,1,0.028476476669311523
247,6,4,LEX+,1,0.032472848892211914
248,6,4,LEX,1,0.08160734176635742
249,6,4,LEX+,1,0.08676362037658691
250,6,4,LEX,2,0.04040813446044922
251,6,4,LEX+,2,0.03877687454223633
252,6,4,LEX,3,0.11564159393310547
253,6,4,LEX+,3,0.11922907829284668
254,6,4,LEX,1,0.040338754653930664
255,6,4,LEX+,1,0.03903698921203613
256,6,4,LEX,1,0.0784139633178711
257,6,4,LEX+,1,0.07829856872558594
258,6,4,LEX,2,0.19063162803649902
259,6,4,LEX+,2,0.20363354682922363
260,6,4,LEX,3,0.07597875595092773
261,6,4,LEX+,3,0.07528376579284668
262,6,4,LEX,2,0.048700571060180664
263,6,4,LEX+,2,0.04772448539733887
264,6,4,LEX,1,0.04005146026611328
265,6,4,LEX+,1,0.03561806678771973
266,6,4,LEX,3,0.08501148223876953
267,6,4,LEX+,3,0.08127236366271973
268,6,4,LEX,3,0.1379411220550537
269,6,4,LEX+,3,0.17880678176879883
270,6,4,LEX,2,0.13511896133422852
271,6,4,LEX+,2,0.09771013259887695
272,6,4,LEX,1,0.03779745101928711
273,6,4,LEX+,1,0.03771018981933594
274,6,4,LEX,1,0.09030890464782715
275,6,4,LEX+,1,0.08580136299133301
