,n_pref,n_items,relation,MSS,Time
397,6,4,INCL,1660,23.42020320892334
398,6,4,LEX+,3,0.15625548362731934
399,6,4,LEX,2,0.05419182777404785
400,6,4,INCL,6,0.09574484825134277
401,6,4,LEX+,2,0.051462650299072266
402,6,4,LEX,3,0.08701395988464355
403,6,4,INCL,35,0.40034961700439453
404,6,4,LEX+,3,0.09030652046203613
405,6,4,LEX,2,0.04884624481201172
406,6,4,INCL,6,0.08967709541320801
407,6,4,LEX+,2,0.04965066909790039
408,6,4,LEX,2,0.26215052604675293
409,6,4,INCL,591,6.7930262088775635
410,6,4,LEX+,2,0.2706298828125
411,6,4,LEX,1,0.08757638931274414
412,6,4,INCL,4,0.08703303337097168
413,6,4,LEX+,1,0.0895838737487793
414,6,4,LEX,2,0.10765886306762695
415,6,4,INCL,294,3.3836398124694824
416,6,4,LEX+,2,0.10312223434448242
417,6,4,LEX,2,0.04597115516662598
418,6,4,INCL,24,0.29279422760009766
419,6,4,LEX+,2,0.05340695381164551
420,6,4,LEX,3,0.07812762260437012
421,6,4,INCL,10,0.14047574996948242
422,6,4,LEX+,3,0.075469970703125
423,6,4,LEX,3,0.1125638484954834
424,6,4,INCL,744,9.145232439041138
425,6,4,LEX+,3,0.12057971954345703
426,6,4,LEX,2,0.04656338691711426
427,6,4,INCL,6,0.09319853782653809
428,6,4,LEX+,2,0.05019998550415039
429,6,4,LEX,3,0.14052128791809082
430,6,4,INCL,1128,14.106139421463013
431,6,4,LEX+,3,0.14632463455200195
432,6,4,LEX,2,0.04718136787414551
433,6,4,INCL,6,0.08579206466674805
434,6,4,LEX+,2,0.0516660213470459
435,6,4,LEX,2,0.04799985885620117
436,6,4,INCL,15,0.2891676425933838
437,6,4,LEX+,2,0.048627614974975586
438,6,4,LEX,2,0.09596371650695801
439,6,4,INCL,315,3.84023118019104
440,6,4,LEX+,2,0.1000361442565918
441,6,4,LEX,2,0.051532745361328125
442,6,4,INCL,14,0.1664445400238037
443,6,4,LEX+,2,0.05073666572570801
444,6,4,LEX,2,0.04519534111022949
445,6,4,INCL,15,0.18261981010437012
446,6,4,LEX+,2,0.04859757423400879
447,6,4,LEX,3,0.11293220520019531
448,6,4,INCL,1860,22.244013786315918
449,6,4,LEX+,3,0.14547252655029297
450,6,4,LEX,2,0.05259084701538086
451,6,4,INCL,6,0.09673857688903809
452,6,4,LEX+,2,0.05942082405090332
453,6,4,LEX,1,0.04370617866516113
454,6,4,INCL,24,0.3245666027069092
455,6,4,LEX+,1,0.05069422721862793
456,6,4,LEX,1,0.04256486892700195
457,6,4,INCL,5,0.08452677726745605
458,6,4,LEX+,1,0.04064345359802246
459,6,4,LEX,2,0.1060643196105957
460,6,4,INCL,294,3.875370740890503
461,6,4,LEX+,2,0.11392712593078613
462,6,4,LEX,2,0.06344246864318848
463,6,4,INCL,3,0.0759124755859375
464,6,4,LEX+,2,0.0615997314453125
465,6,4,LEX,2,0.11939215660095215
466,6,4,INCL,156,2.485872507095337
467,6,4,LEX+,2,0.12288498878479004
468,6,4,LEX,1,0.0441586971282959
469,6,4,INCL,2,0.05663943290710449
470,6,4,LEX+,1,0.04315042495727539
471,6,4,LEX,2,0.05622458457946777
472,6,4,INCL,27,0.35924506187438965
473,6,4,LEX+,2,0.05240368843078613
474,6,4,LEX,1,0.09442520141601562
475,6,4,INCL,288,3.7874538898468018
476,6,4,LEX+,1,0.09643745422363281
477,6,4,LEX,1,0.04521942138671875
478,6,4,INCL,24,0.3429148197174072
479,6,4,LEX+,1,0.04205203056335449
480,6,4,LEX,3,0.1327815055847168
481,6,4,INCL,360,5.381469011306763
482,6,4,LEX+,3,0.15748357772827148
483,6,4,LEX,2,0.14283299446105957
484,6,4,INCL,156,2.4146783351898193
485,6,4,LEX+,2,0.12214875221252441
486,6,4,LEX,3,0.158552885055542
487,6,4,INCL,992,13.454548358917236
488,6,4,LEX+,3,0.15762662887573242
489,6,4,LEX,3,0.16265630722045898
490,6,4,INCL,1016,13.302574157714844
491,6,4,LEX+,3,0.16614890098571777
492,6,4,LEX,1,0.06491971015930176
493,6,4,INCL,13,0.19307327270507812
494,6,4,LEX+,1,0.07734918594360352
495,6,4,LEX,1,0.047452688217163086
496,6,4,INCL,2,0.06118488311767578
497,6,4,LEX+,1,0.03922247886657715
498,6,4,LEX,3,0.12031936645507812
499,6,4,INCL,440,6.5562427043914795
500,6,4,LEX+,3,0.14723706245422363
501,6,4,LEX,2,0.11266803741455078
502,6,4,INCL,156,2.038907289505005
503,6,4,LEX+,2,0.12245535850524902
504,6,4,LEX,1,0.0425257682800293
505,6,4,INCL,2,0.05178380012512207
506,6,4,LEX+,1,0.04181790351867676
507,6,4,LEX,2,0.2495870590209961
508,6,4,INCL,156,2.208374261856079
509,6,4,LEX+,2,0.12903833389282227
510,6,4,LEX,1,0.0450897216796875
511,6,4,INCL,13,0.1818704605102539
512,6,4,LEX+,1,0.04248929023742676
513,6,4,LEX,3,0.1366124153137207
514,6,4,INCL,992,12.764659404754639
515,6,4,LEX+,3,0.12015914916992188
516,6,4,LEX,1,0.043581485748291016
517,6,4,INCL,24,0.3270242214202881
518,6,4,LEX+,1,0.04481244087219238
519,6,4,LEX,2,0.04915571212768555
520,6,4,INCL,6,0.09436368942260742
521,6,4,LEX+,2,0.04973936080932617
522,6,4,LEX,2,0.051372528076171875
523,6,4,INCL,12,0.16835856437683105
524,6,4,LEX+,2,0.05215573310852051
525,6,4,LEX,1,0.043213844299316406
526,6,4,INCL,6,0.10044717788696289
527,6,4,LEX+,1,0.03806424140930176
528,6,4,LEX,1,0.04716992378234863
529,6,4,INCL,24,0.3298976421356201
530,6,4,LEX+,1,0.03921985626220703
531,6,4,LEX,1,0.06405043601989746
532,6,4,INCL,102,1.2942726612091064
533,6,4,LEX+,1,0.09621596336364746
534,6,4,LEX,3,0.1250927448272705
535,6,4,INCL,960,11.419076681137085
536,6,4,LEX+,3,0.12781548500061035
537,6,4,LEX,1,0.04147028923034668
538,6,4,INCL,1,0.03869295120239258
539,6,4,LEX+,1,0.04218697547912598
540,6,4,LEX,1,0.040076494216918945
541,6,4,INCL,13,0.17198562622070312
542,6,4,LEX+,1,0.03779125213623047
543,6,4,LEX,3,0.17372989654541016
544,6,4,INCL,1480,20.74756956100464
545,6,4,LEX+,3,0.17178964614868164
546,6,4,LEX,1,0.048056840896606445
547,6,4,INCL,5,0.09128570556640625
548,6,4,LEX+,1,0.05089712142944336
549,6,4,LEX,2,0.0575566291809082
550,6,4,INCL,12,0.17003679275512695
551,6,4,LEX+,2,0.0513613224029541
552,6,4,LEX,2,0.40267252922058105
553,6,4,INCL,1409,17.875194311141968
554,6,4,LEX+,2,0.37035465240478516
555,6,4,LEX,1,0.03996872901916504
556,6,4,INCL,2,0.0588679313659668
557,6,4,LEX+,1,0.0399019718170166
558,6,4,LEX,1,0.05157065391540527
559,6,4,INCL,24,0.35180139541625977
560,6,4,LEX+,1,0.04544663429260254
561,6,4,LEX,3,0.16060113906860352
562,6,4,INCL,1660,20.864113807678223
563,6,4,LEX+,3,0.14418435096740723
564,6,4,LEX,3,0.08497190475463867
565,6,4,INCL,72,1.036470890045166
566,6,4,LEX+,3,0.08695125579833984
567,6,4,LEX,3,0.08313965797424316
568,6,4,INCL,10,0.15640926361083984
569,6,4,LEX+,3,0.0836496353149414
570,6,4,LEX,2,0.051171064376831055
571,6,4,INCL,6,0.09365630149841309
572,6,4,LEX+,2,0.05024576187133789
573,6,4,LEX,1,0.03469085693359375
574,6,4,INCL,8,0.11147665977478027
575,6,4,LEX+,1,0.03207707405090332
576,6,4,LEX,2,0.05301785469055176
577,6,4,INCL,6,0.10564088821411133
578,6,4,LEX+,2,0.05031752586364746
579,6,4,LEX,3,0.13843297958374023
580,6,4,INCL,1660,19.122349739074707
581,6,4,LEX+,3,0.13182759284973145
582,6,4,LEX,1,0.0296022891998291
583,6,4,INCL,8,0.1057288646697998
584,6,4,LEX+,1,0.029784202575683594
585,6,4,LEX,1,0.041597604751586914
586,6,4,INCL,24,0.3007030487060547
587,6,4,LEX+,1,0.04062819480895996
588,6,4,LEX,1,0.046593666076660156
589,6,4,INCL,2,0.050571441650390625
590,6,4,LEX+,1,0.04688858985900879
591,6,4,LEX,2,0.1329660415649414
592,6,4,INCL,294,3.5378494262695312
593,6,4,LEX+,2,0.10365080833435059
594,6,4,LEX,1,0.14011406898498535
595,6,4,INCL,5,0.07790422439575195
596,6,4,LEX+,1,0.04403328895568848
597,6,4,LEX,1,0.03923153877258301
598,6,4,INCL,1,0.04003167152404785
599,6,4,LEX+,1,0.038633108139038086
600,6,4,LEX,1,0.03667187690734863
601,6,4,INCL,2,0.047792911529541016
602,6,4,LEX+,1,0.03858041763305664
603,6,4,LEX,3,0.07776069641113281
604,6,4,INCL,19,0.23239421844482422
605,6,4,LEX+,3,0.07475876808166504
606,6,4,LEX,1,0.11754345893859863
607,6,4,INCL,97,1.0701522827148438
608,6,4,LEX+,1,0.11104416847229004
609,6,4,LEX,2,0.09924936294555664
610,6,4,INCL,156,1.8799753189086914
611,6,4,LEX+,2,0.0995340347290039
612,6,4,LEX,3,0.07954978942871094
613,6,4,INCL,19,0.22524547576904297
614,6,4,LEX+,3,0.07837963104248047
615,6,4,LEX,2,0.049454689025878906
