,budget,theta_definition,theta_operator,n_theta_min,n_preferences,additivity,size,sizes_sum,time,C,W,T
1620,17,LEX3,UNION,1,107,2,4,5,0.20477747917175293,42,2,65
1621,17,LEX3,RND,1,107,2,4,5,0.20477747917175293,42,2,65
1622,17,LEX3,ALL,1,107,2,4,5,0.20477747917175293,42,2,65
1623,17,SVM,SVM,1,107,2,4,5,0.20477747917175293,45,2,73
1624,17,CARD,CARD,1,107,2,4,5,0.20477747917175293,42,3,68
1625,17,LEX3,UNION,1,107,2,4,5,0.20477747917175293,45,6,73
1626,17,LEX3,RND,1,107,2,4,5,0.20477747917175293,45,6,73
1627,17,LEX3,ALL,1,107,2,4,5,0.20477747917175293,45,6,73
1628,17,SVM,SVM,1,107,2,4,5,0.20477747917175293,47,8,83
1629,17,CARD,CARD,1,107,2,4,5,0.20477747917175293,45,8,78
1630,17,LEX3,UNION,1,107,2,4,5,0.20477747917175293,45,2,62
1631,17,LEX3,RND,1,107,2,4,5,0.20477747917175293,45,2,62
1632,17,LEX3,ALL,1,107,2,4,5,0.20477747917175293,45,2,62
1633,17,SVM,SVM,1,107,2,4,5,0.20477747917175293,45,4,70
1634,17,CARD,CARD,1,107,2,4,5,0.20477747917175293,45,2,64
1635,17,LEX3,UNION,1,107,2,4,5,0.20477747917175293,31,2,55
1636,17,LEX3,RND,1,107,2,4,5,0.20477747917175293,31,2,55
1637,17,LEX3,ALL,1,107,2,4,5,0.20477747917175293,31,2,55
1638,17,SVM,SVM,1,107,2,4,5,0.20477747917175293,37,2,67
1639,17,CARD,CARD,1,107,2,4,5,0.20477747917175293,31,6,62
1640,17,LEX3,UNION,1,107,2,4,5,0.20477747917175293,26,5,49
1641,17,LEX3,RND,1,107,2,4,5,0.20477747917175293,26,5,49
1642,17,LEX3,ALL,1,107,2,4,5,0.20477747917175293,26,5,49
1643,17,SVM,SVM,1,107,2,4,5,0.20477747917175293,28,7,60
1644,17,CARD,CARD,1,107,2,4,5,0.20477747917175293,26,7,54
1645,17,LEX3,UNION,1,107,2,4,5,0.20477747917175293,34,4,59
1646,17,LEX3,RND,1,107,2,4,5,0.20477747917175293,34,4,59
1647,17,LEX3,ALL,1,107,2,4,5,0.20477747917175293,34,4,59
1648,17,SVM,SVM,1,107,2,4,5,0.20477747917175293,36,5,65
1649,17,CARD,CARD,1,107,2,4,5,0.20477747917175293,34,6,63
1650,18,LEX3,UNION,1,120,2,4,5,0.22732973098754883,27,0,46
1651,18,LEX3,RND,1,120,2,4,5,0.22732973098754883,27,0,46
1652,18,LEX3,ALL,1,120,2,4,5,0.22732973098754883,27,0,46
1653,18,SVM,SVM,1,120,2,4,5,0.22732973098754883,27,0,52
1654,18,CARD,CARD,1,120,2,4,5,0.22732973098754883,27,0,49
1655,18,LEX3,UNION,1,120,2,4,5,0.22732973098754883,31,0,50
1656,18,LEX3,RND,1,120,2,4,5,0.22732973098754883,31,0,50
1657,18,LEX3,ALL,1,120,2,4,5,0.22732973098754883,31,0,50
1658,18,SVM,SVM,1,120,2,4,5,0.22732973098754883,31,0,60
1659,18,CARD,CARD,1,120,2,4,5,0.22732973098754883,31,0,54
1660,18,LEX3,UNION,1,120,2,4,5,0.22732973098754883,33,2,57
1661,18,LEX3,RND,1,120,2,4,5,0.22732973098754883,33,2,57
1662,18,LEX3,ALL,1,120,2,4,5,0.22732973098754883,33,2,57
1663,18,SVM,SVM,1,120,2,4,5,0.22732973098754883,41,2,73
1664,18,CARD,CARD,1,120,2,4,5,0.22732973098754883,33,6,65
1665,18,LEX3,UNION,1,120,2,4,5,0.22732973098754883,56,3,79
1666,18,LEX3,RND,1,120,2,4,5,0.22732973098754883,56,3,79
1667,18,LEX3,ALL,1,120,2,4,5,0.22732973098754883,56,3,79
1668,18,SVM,SVM,1,120,2,4,5,0.22732973098754883,58,5,85
1669,18,CARD,CARD,1,120,2,4,5,0.22732973098754883,56,5,82
1670,18,LEX3,UNION,1,120,2,4,5,0.22732973098754883,49,4,76
1671,18,LEX3,RND,1,120,2,4,5,0.22732973098754883,49,4,76
1672,18,LEX3,ALL,1,120,2,4,5,0.22732973098754883,49,4,76
1673,18,SVM,SVM,1,120,2,4,5,0.22732973098754883,53,6,88
1674,18,CARD,CARD,1,120,2,4,5,0.22732973098754883,49,6,80
1675,18,LEX3,UNION,1,120,2,4,5,0.22732973098754883,42,6,72
1676,18,LEX3,RND,1,120,2,4,5,0.22732973098754883,42,6,72
1677,18,LEX3,ALL,1,120,2,4,5,0.22732973098754883,42,6,72
1678,18,SVM,SVM,1,120,2,4,5,0.22732973098754883,42,6,73
1679,18,CARD,CARD,1,120,2,4,5,0.22732973098754883,42,6,72
1680,18,LEX3,UNION,1,120,2,4,5,0.22732973098754883,41,2,60
1681,18,LEX3,RND,1,120,2,4,5,0.22732973098754883,41,2,60
1682,18,LEX3,ALL,1,120,2,4,5,0.22732973098754883,41,2,60
1683,18,SVM,SVM,1,120,2,4,5,0.22732973098754883,41,5,72
1684,18,CARD,CARD,1,120,2,4,5,0.22732973098754883,41,3,65
1685,18,LEX3,UNION,1,120,2,4,5,0.22732973098754883,31,1,47
1686,18,LEX3,RND,1,120,2,4,5,0.22732973098754883,31,1,47
1687,18,LEX3,ALL,1,120,2,4,5,0.22732973098754883,31,1,47
1688,18,SVM,SVM,1,120,2,4,5,0.22732973098754883,31,4,59
1689,18,CARD,CARD,1,120,2,4,5,0.22732973098754883,31,2,52
1690,18,LEX3,UNION,1,120,2,4,5,0.22732973098754883,20,7,47
1691,18,LEX3,RND,1,120,2,4,5,0.22732973098754883,20,7,47
1692,18,LEX3,ALL,1,120,2,4,5,0.22732973098754883,20,7,47
1693,18,SVM,SVM,1,120,2,4,5,0.22732973098754883,23,10,68
1694,18,CARD,CARD,1,120,2,4,5,0.22732973098754883,20,10,57
1695,18,LEX3,UNION,1,120,2,4,5,0.22732973098754883,29,4,59
1696,18,LEX3,RND,1,120,2,4,5,0.22732973098754883,29,4,59
1697,18,LEX3,ALL,1,120,2,4,5,0.22732973098754883,29,4,59
1698,18,SVM,SVM,1,120,2,4,5,0.22732973098754883,29,4,60
1699,18,CARD,CARD,1,120,2,4,5,0.22732973098754883,29,4,59
1700,19,LEX3,UNION,1,133,2,5,7,0.2413017749786377,24,0,42
1701,19,LEX3,RND,1,133,2,5,7,0.2413017749786377,24,0,42
1702,19,LEX3,ALL,1,133,2,5,7,0.2413017749786377,24,0,42
1703,19,SVM,SVM,1,133,2,5,7,0.2413017749786377,24,0,53
1704,19,CARD,CARD,1,133,2,5,7,0.2413017749786377,24,0,47
1705,19,LEX3,UNION,1,133,2,5,7,0.2413017749786377,33,0,52
1706,19,LEX3,RND,1,133,2,5,7,0.2413017749786377,33,0,52
1707,19,LEX3,ALL,1,133,2,5,7,0.2413017749786377,33,0,52
1708,19,SVM,SVM,1,133,2,5,7,0.2413017749786377,35,0,63
1709,19,CARD,CARD,1,133,2,5,7,0.2413017749786377,34,0,56
1710,19,LEX3,UNION,1,133,2,5,7,0.2413017749786377,26,0,40
1711,19,LEX3,RND,1,133,2,5,7,0.2413017749786377,26,0,40
1712,19,LEX3,ALL,1,133,2,5,7,0.2413017749786377,26,0,40
1713,19,SVM,SVM,1,133,2,5,7,0.2413017749786377,26,0,51
1714,19,CARD,CARD,1,133,2,5,7,0.2413017749786377,26,0,46
1715,19,LEX3,UNION,1,133,2,5,7,0.2413017749786377,30,4,53
1716,19,LEX3,RND,1,133,2,5,7,0.2413017749786377,30,4,53
1717,19,LEX3,ALL,1,133,2,5,7,0.2413017749786377,30,4,53
1718,19,SVM,SVM,1,133,2,5,7,0.2413017749786377,30,4,62
1719,19,CARD,CARD,1,133,2,5,7,0.2413017749786377,30,4,56
1720,19,LEX3,UNION,1,133,2,5,7,0.2413017749786377,44,0,63
1721,19,LEX3,RND,1,133,2,5,7,0.2413017749786377,44,0,63
1722,19,LEX3,ALL,1,133,2,5,7,0.2413017749786377,44,0,63
1723,19,SVM,SVM,1,133,2,5,7,0.2413017749786377,45,0,73
1724,19,CARD,CARD,1,133,2,5,7,0.2413017749786377,44,0,70
1725,19,LEX3,UNION,1,133,2,5,7,0.2413017749786377,36,0,56
1726,19,LEX3,RND,1,133,2,5,7,0.2413017749786377,36,0,56
1727,19,LEX3,ALL,1,133,2,5,7,0.2413017749786377,36,0,56
1728,19,SVM,SVM,1,133,2,5,7,0.2413017749786377,36,0,63
1729,19,CARD,CARD,1,133,2,5,7,0.2413017749786377,36,0,60
1730,19,LEX3,UNION,1,133,2,5,7,0.2413017749786377,43,0,63
1731,19,LEX3,RND,1,133,2,5,7,0.2413017749786377,43,0,63
1732,19,LEX3,ALL,1,133,2,5,7,0.2413017749786377,43,0,63
1733,19,SVM,SVM,1,133,2,5,7,0.2413017749786377,43,0,71
1734,19,CARD,CARD,1,133,2,5,7,0.2413017749786377,43,0,68
1735,19,LEX3,UNION,1,133,2,5,7,0.2413017749786377,21,0,52
1736,19,LEX3,RND,1,133,2,5,7,0.2413017749786377,21,0,52
1737,19,LEX3,ALL,1,133,2,5,7,0.2413017749786377,21,0,52
1738,19,SVM,SVM,1,133,2,5,7,0.2413017749786377,21,0,54
1739,19,CARD,CARD,1,133,2,5,7,0.2413017749786377,21,0,53
1740,19,LEX3,UNION,1,133,2,5,7,0.2413017749786377,51,4,77
1741,19,LEX3,RND,1,133,2,5,7,0.2413017749786377,51,4,77
1742,19,LEX3,ALL,1,133,2,5,7,0.2413017749786377,51,4,77
1743,19,SVM,SVM,1,133,2,5,7,0.2413017749786377,53,4,83
1744,19,CARD,CARD,1,133,2,5,7,0.2413017749786377,52,4,80
1745,19,LEX3,UNION,1,133,2,5,7,0.2413017749786377,27,0,48
1746,19,LEX3,RND,1,133,2,5,7,0.2413017749786377,27,0,48
1747,19,LEX3,ALL,1,133,2,5,7,0.2413017749786377,27,0,48
1748,19,SVM,SVM,1,133,2,5,7,0.2413017749786377,27,0,53
1749,19,CARD,CARD,1,133,2,5,7,0.2413017749786377,27,0,51
1750,20,LEX3,UNION,1,147,2,5,7,0.2654712200164795,24,5,48
1751,20,LEX3,RND,1,147,2,5,7,0.2654712200164795,24,5,48
1752,20,LEX3,ALL,1,147,2,5,7,0.2654712200164795,24,5,48
1753,20,SVM,SVM,1,147,2,5,7,0.2654712200164795,24,6,58
1754,20,CARD,CARD,1,147,2,5,7,0.2654712200164795,24,5,52
1755,20,LEX3,UNION,1,147,2,5,7,0.2654712200164795,29,0,51
1756,20,LEX3,RND,1,147,2,5,7,0.2654712200164795,29,0,51
1757,20,LEX3,ALL,1,147,2,5,7,0.2654712200164795,29,0,51
1758,20,SVM,SVM,1,147,2,5,7,0.2654712200164795,29,0,57
1759,20,CARD,CARD,1,147,2,5,7,0.2654712200164795,29,0,55
1760,20,LEX3,UNION,1,147,2,5,7,0.2654712200164795,19,0,41
1761,20,LEX3,RND,1,147,2,5,7,0.2654712200164795,19,0,41
1762,20,LEX3,ALL,1,147,2,5,7,0.2654712200164795,19,0,41
1763,20,SVM,SVM,1,147,2,5,7,0.2654712200164795,19,0,46
1764,20,CARD,CARD,1,147,2,5,7,0.2654712200164795,19,0,45
1765,20,LEX3,UNION,1,147,2,5,7,0.2654712200164795,36,0,60
1766,20,LEX3,RND,1,147,2,5,7,0.2654712200164795,36,0,60
1767,20,LEX3,ALL,1,147,2,5,7,0.2654712200164795,36,0,60
1768,20,SVM,SVM,1,147,2,5,7,0.2654712200164795,36,0,67
1769,20,CARD,CARD,1,147,2,5,7,0.2654712200164795,36,0,64
1770,20,LEX3,UNION,1,147,2,5,7,0.2654712200164795,35,0,53
1771,20,LEX3,RND,1,147,2,5,7,0.2654712200164795,35,0,53
1772,20,LEX3,ALL,1,147,2,5,7,0.2654712200164795,35,0,53
1773,20,SVM,SVM,1,147,2,5,7,0.2654712200164795,35,0,62
1774,20,CARD,CARD,1,147,2,5,7,0.2654712200164795,35,0,58
1775,20,LEX3,UNION,1,147,2,5,7,0.2654712200164795,24,0,47
1776,20,LEX3,RND,1,147,2,5,7,0.2654712200164795,24,0,47
1777,20,LEX3,ALL,1,147,2,5,7,0.2654712200164795,24,0,47
1778,20,SVM,SVM,1,147,2,5,7,0.2654712200164795,24,0,55
1779,20,CARD,CARD,1,147,2,5,7,0.2654712200164795,24,0,50
1780,20,LEX3,UNION,1,147,2,5,7,0.2654712200164795,39,5,58
1781,20,LEX3,RND,1,147,2,5,7,0.2654712200164795,39,5,58
1782,20,LEX3,ALL,1,147,2,5,7,0.2654712200164795,39,5,58
1783,20,SVM,SVM,1,147,2,5,7,0.2654712200164795,39,5,68
1784,20,CARD,CARD,1,147,2,5,7,0.2654712200164795,39,5,63
1785,20,LEX3,UNION,1,147,2,5,7,0.2654712200164795,27,0,46
1786,20,LEX3,RND,1,147,2,5,7,0.2654712200164795,27,0,46
1787,20,LEX3,ALL,1,147,2,5,7,0.2654712200164795,27,0,46
1788,20,SVM,SVM,1,147,2,5,7,0.2654712200164795,27,0,54
1789,20,CARD,CARD,1,147,2,5,7,0.2654712200164795,27,0,51
1790,20,LEX3,UNION,1,147,2,5,7,0.2654712200164795,27,0,49
1791,20,LEX3,RND,1,147,2,5,7,0.2654712200164795,27,0,49
1792,20,LEX3,ALL,1,147,2,5,7,0.2654712200164795,27,0,49
1793,20,SVM,SVM,1,147,2,5,7,0.2654712200164795,27,0,57
1794,20,CARD,CARD,1,147,2,5,7,0.2654712200164795,27,0,53
1795,20,LEX3,UNION,1,147,2,5,7,0.2654712200164795,42,4,61
1796,20,LEX3,RND,1,147,2,5,7,0.2654712200164795,42,4,61
1797,20,LEX3,ALL,1,147,2,5,7,0.2654712200164795,42,4,61
1798,20,SVM,SVM,1,147,2,5,7,0.2654712200164795,42,4,71
1799,20,CARD,CARD,1,147,2,5,7,0.2654712200164795,42,4,67
1800,21,LEX3,UNION,1,161,2,5,7,0.2868466377258301,30,2,51
1801,21,LEX3,RND,1,161,2,5,7,0.2868466377258301,30,2,51
1802,21,LEX3,ALL,1,161,2,5,7,0.2868466377258301,30,2,51
1803,21,SVM,SVM,1,161,2,5,7,0.2868466377258301,30,3,56
1804,21,CARD,CARD,1,161,2,5,7,0.2868466377258301,30,2,52
1805,21,LEX3,UNION,1,161,2,5,7,0.2868466377258301,32,0,52
1806,21,LEX3,RND,1,161,2,5,7,0.2868466377258301,32,0,52
1807,21,LEX3,ALL,1,161,2,5,7,0.2868466377258301,32,0,52
1808,21,SVM,SVM,1,161,2,5,7,0.2868466377258301,32,0,61
1809,21,CARD,CARD,1,161,2,5,7,0.2868466377258301,32,0,57
1810,21,LEX3,UNION,1,161,2,5,7,0.2868466377258301,28,0,47
1811,21,LEX3,RND,1,161,2,5,7,0.2868466377258301,28,0,47
1812,21,LEX3,ALL,1,161,2,5,7,0.2868466377258301,28,0,47
1813,21,SVM,SVM,1,161,2,5,7,0.2868466377258301,28,0,56
1814,21,CARD,CARD,1,161,2,5,7,0.2868466377258301,28,0,51
1815,21,LEX3,UNION,1,161,2,5,7,0.2868466377258301,35,0,59
1816,21,LEX3,RND,1,161,2,5,7,0.2868466377258301,35,0,59
1817,21,LEX3,ALL,1,161,2,5,7,0.2868466377258301,35,0,59
1818,21,SVM,SVM,1,161,2,5,7,0.2868466377258301,35,0,62
1819,21,CARD,CARD,1,161,2,5,7,0.2868466377258301,35,0,61
1820,21,LEX3,UNION,1,161,2,5,7,0.2868466377258301,35,5,59
1821,21,LEX3,RND,1,161,2,5,7,0.2868466377258301,35,5,59
1822,21,LEX3,ALL,1,161,2,5,7,0.2868466377258301,35,5,59
1823,21,SVM,SVM,1,161,2,5,7,0.2868466377258301,35,6,69
1824,21,CARD,CARD,1,161,2,5,7,0.2868466377258301,35,5,64
1825,21,LEX3,UNION,1,161,2,5,7,0.2868466377258301,38,0,61
1826,21,LEX3,RND,1,161,2,5,7,0.2868466377258301,38,0,61
1827,21,LEX3,ALL,1,161,2,5,7,0.2868466377258301,38,0,61
1828,21,SVM,SVM,1,161,2,5,7,0.2868466377258301,38,0,69
1829,21,CARD,CARD,1,161,2,5,7,0.2868466377258301,38,0,64
1830,21,LEX3,UNION,1,161,2,5,7,0.2868466377258301,35,0,58
1831,21,LEX3,RND,1,161,2,5,7,0.2868466377258301,35,0,58
1832,21,LEX3,ALL,1,161,2,5,7,0.2868466377258301,35,0,58
1833,21,SVM,SVM,1,161,2,5,7,0.2868466377258301,35,0,61
1834,21,CARD,CARD,1,161,2,5,7,0.2868466377258301,35,0,58
1835,21,LEX3,UNION,1,161,2,5,7,0.2868466377258301,30,0,56
1836,21,LEX3,RND,1,161,2,5,7,0.2868466377258301,30,0,56
1837,21,LEX3,ALL,1,161,2,5,7,0.2868466377258301,30,0,56
1838,21,SVM,SVM,1,161,2,5,7,0.2868466377258301,30,0,61
1839,21,CARD,CARD,1,161,2,5,7,0.2868466377258301,30,0,58
1840,21,LEX3,UNION,1,161,2,5,7,0.2868466377258301,34,0,53
1841,21,LEX3,RND,1,161,2,5,7,0.2868466377258301,34,0,53
1842,21,LEX3,ALL,1,161,2,5,7,0.2868466377258301,34,0,53
1843,21,SVM,SVM,1,161,2,5,7,0.2868466377258301,34,0,61
1844,21,CARD,CARD,1,161,2,5,7,0.2868466377258301,34,0,56
1845,21,LEX3,UNION,1,161,2,5,7,0.2868466377258301,11,0,32
1846,21,LEX3,RND,1,161,2,5,7,0.2868466377258301,11,0,32
1847,21,LEX3,ALL,1,161,2,5,7,0.2868466377258301,11,0,32
1848,21,SVM,SVM,1,161,2,5,7,0.2868466377258301,11,0,40
1849,21,CARD,CARD,1,161,2,5,7,0.2868466377258301,11,0,37
1850,22,LEX3,UNION,1,176,2,5,7,0.2916572093963623,26,2,46
1851,22,LEX3,RND,1,176,2,5,7,0.2916572093963623,26,2,46
1852,22,LEX3,ALL,1,176,2,5,7,0.2916572093963623,26,2,46
1853,22,SVM,SVM,1,176,2,5,7,0.2916572093963623,26,3,53
1854,22,CARD,CARD,1,176,2,5,7,0.2916572093963623,26,2,48
1855,22,LEX3,UNION,1,176,2,5,7,0.2916572093963623,28,0,53
1856,22,LEX3,RND,1,176,2,5,7,0.2916572093963623,28,0,53
1857,22,LEX3,ALL,1,176,2,5,7,0.2916572093963623,28,0,53
1858,22,SVM,SVM,1,176,2,5,7,0.2916572093963623,28,0,55
1859,22,CARD,CARD,1,176,2,5,7,0.2916572093963623,28,0,54
1860,22,LEX3,UNION,1,176,2,5,7,0.2916572093963623,37,0,59
1861,22,LEX3,RND,1,176,2,5,7,0.2916572093963623,37,0,59
1862,22,LEX3,ALL,1,176,2,5,7,0.2916572093963623,37,0,59
1863,22,SVM,SVM,1,176,2,5,7,0.2916572093963623,37,0,70
1864,22,CARD,CARD,1,176,2,5,7,0.2916572093963623,37,0,65
1865,22,LEX3,UNION,1,176,2,5,7,0.2916572093963623,38,0,61
1866,22,LEX3,RND,1,176,2,5,7,0.2916572093963623,38,0,61
1867,22,LEX3,ALL,1,176,2,5,7,0.2916572093963623,38,0,61
1868,22,SVM,SVM,1,176,2,5,7,0.2916572093963623,38,0,67
1869,22,CARD,CARD,1,176,2,5,7,0.2916572093963623,38,0,63
1870,22,LEX3,UNION,1,176,2,5,7,0.2916572093963623,25,2,44
1871,22,LEX3,RND,1,176,2,5,7,0.2916572093963623,25,2,44
1872,22,LEX3,ALL,1,176,2,5,7,0.2916572093963623,25,2,44
1873,22,SVM,SVM,1,176,2,5,7,0.2916572093963623,25,3,51
1874,22,CARD,CARD,1,176,2,5,7,0.2916572093963623,25,2,47
1875,22,LEX3,UNION,1,176,2,5,7,0.2916572093963623,0,0,23
1876,22,LEX3,RND,1,176,2,5,7,0.2916572093963623,0,0,23
1877,22,LEX3,ALL,1,176,2,5,7,0.2916572093963623,0,0,23
1878,22,SVM,SVM,1,176,2,5,7,0.2916572093963623,0,0,27
1879,22,CARD,CARD,1,176,2,5,7,0.2916572093963623,0,0,25
1880,22,LEX3,UNION,1,176,2,5,7,0.2916572093963623,18,0,37
1881,22,LEX3,RND,1,176,2,5,7,0.2916572093963623,18,0,37
1882,22,LEX3,ALL,1,176,2,5,7,0.2916572093963623,18,0,37
1883,22,SVM,SVM,1,176,2,5,7,0.2916572093963623,18,0,46
1884,22,CARD,CARD,1,176,2,5,7,0.2916572093963623,18,0,41
1885,22,LEX3,UNION,1,176,2,5,7,0.2916572093963623,36,3,57
1886,22,LEX3,RND,1,176,2,5,7,0.2916572093963623,36,3,57
1887,22,LEX3,ALL,1,176,2,5,7,0.2916572093963623,36,3,57
1888,22,SVM,SVM,1,176,2,5,7,0.2916572093963623,36,3,64
1889,22,CARD,CARD,1,176,2,5,7,0.2916572093963623,36,3,60
1890,22,LEX3,UNION,1,176,2,5,7,0.2916572093963623,31,5,51
1891,22,LEX3,RND,1,176,2,5,7,0.2916572093963623,31,5,51
1892,22,LEX3,ALL,1,176,2,5,7,0.2916572093963623,31,5,51
1893,22,SVM,SVM,1,176,2,5,7,0.2916572093963623,31,6,61
1894,22,CARD,CARD,1,176,2,5,7,0.2916572093963623,31,5,55
1895,22,LEX3,UNION,1,176,2,5,7,0.2916572093963623,21,4,44
1896,22,LEX3,RND,1,176,2,5,7,0.2916572093963623,21,4,44
1897,22,LEX3,ALL,1,176,2,5,7,0.2916572093963623,21,4,44
1898,22,SVM,SVM,1,176,2,5,7,0.2916572093963623,21,5,55
1899,22,CARD,CARD,1,176,2,5,7,0.2916572093963623,21,4,49
1900,23,LEX3,UNION,1,199,2,5,8,0.30275678634643555,25,3,56
1901,23,LEX3,RND,1,199,2,5,8,0.30275678634643555,25,3,56
1902,23,LEX3,ALL,1,199,2,5,8,0.30275678634643555,25,3,56
1903,23,SVM,SVM,1,199,2,5,8,0.30275678634643555,29,0,58
1904,23,CARD,CARD,1,199,2,5,8,0.30275678634643555,25,4,57
1905,23,LEX3,UNION,1,199,2,5,8,0.30275678634643555,20,4,50
1906,23,LEX3,RND,1,199,2,5,8,0.30275678634643555,20,4,50
1907,23,LEX3,ALL,1,199,2,5,8,0.30275678634643555,20,4,50
1908,23,SVM,SVM,1,199,2,5,8,0.30275678634643555,26,0,53
1909,23,CARD,CARD,1,199,2,5,8,0.30275678634643555,20,5,51
1910,23,LEX3,UNION,1,199,2,5,8,0.30275678634643555,29,2,55
1911,23,LEX3,RND,1,199,2,5,8,0.30275678634643555,29,2,55
1912,23,LEX3,ALL,1,199,2,5,8,0.30275678634643555,29,2,55
1913,23,SVM,SVM,1,199,2,5,8,0.30275678634643555,31,0,55
1914,23,CARD,CARD,1,199,2,5,8,0.30275678634643555,29,2,55
1915,23,LEX3,UNION,1,199,2,5,8,0.30275678634643555,18,2,42
1916,23,LEX3,RND,1,199,2,5,8,0.30275678634643555,18,2,42
1917,23,LEX3,ALL,1,199,2,5,8,0.30275678634643555,18,2,42
1918,23,SVM,SVM,1,199,2,5,8,0.30275678634643555,20,0,42
1919,23,CARD,CARD,1,199,2,5,8,0.30275678634643555,18,2,42
1920,23,LEX3,UNION,1,199,2,5,8,0.30275678634643555,26,6,56
1921,23,LEX3,RND,1,199,2,5,8,0.30275678634643555,26,6,56
1922,23,LEX3,ALL,1,199,2,5,8,0.30275678634643555,26,6,56
1923,23,SVM,SVM,1,199,2,5,8,0.30275678634643555,34,1,62
1924,23,CARD,CARD,1,199,2,5,8,0.30275678634643555,26,9,61
1925,23,LEX3,UNION,1,199,2,5,8,0.30275678634643555,27,7,59
1926,23,LEX3,RND,1,199,2,5,8,0.30275678634643555,27,7,59
1927,23,LEX3,ALL,1,199,2,5,8,0.30275678634643555,27,7,59
1928,23,SVM,SVM,1,199,2,5,8,0.30275678634643555,33,1,59
1929,23,CARD,CARD,1,199,2,5,8,0.30275678634643555,27,7,59
1930,23,LEX3,UNION,1,199,2,5,8,0.30275678634643555,18,0,38
1931,23,LEX3,RND,1,199,2,5,8,0.30275678634643555,18,0,38
1932,23,LEX3,ALL,1,199,2,5,8,0.30275678634643555,18,0,38
1933,23,SVM,SVM,1,199,2,5,8,0.30275678634643555,18,0,43
1934,23,CARD,CARD,1,199,2,5,8,0.30275678634643555,18,0,40
1935,23,LEX3,UNION,1,199,2,5,8,0.30275678634643555,13,2,34
1936,23,LEX3,RND,1,199,2,5,8,0.30275678634643555,13,2,34
1937,23,LEX3,ALL,1,199,2,5,8,0.30275678634643555,13,2,34
1938,23,SVM,SVM,1,199,2,5,8,0.30275678634643555,15,0,41
1939,23,CARD,CARD,1,199,2,5,8,0.30275678634643555,13,2,38
1940,23,LEX3,UNION,1,199,2,5,8,0.30275678634643555,27,7,56
1941,23,LEX3,RND,1,199,2,5,8,0.30275678634643555,27,7,56
1942,23,LEX3,ALL,1,199,2,5,8,0.30275678634643555,27,7,56
1943,23,SVM,SVM,1,199,2,5,8,0.30275678634643555,35,1,66
1944,23,CARD,CARD,1,199,2,5,8,0.30275678634643555,27,9,62
1945,23,LEX3,UNION,1,199,2,5,8,0.30275678634643555,15,3,36
1946,23,LEX3,RND,1,199,2,5,8,0.30275678634643555,15,3,36
1947,23,LEX3,ALL,1,199,2,5,8,0.30275678634643555,15,3,36
1948,23,SVM,SVM,1,199,2,5,8,0.30275678634643555,18,0,38
1949,23,CARD,CARD,1,199,2,5,8,0.30275678634643555,15,3,36
1950,24,LEX3,UNION,2,215,2,7,12,0.4305257797241211,28,0,36
1951,24,LEX3,RND,2,215,2,6,10,0.4305257797241211,28,0,45
1952,24,LEX3,ALL,2,215,2,6,10,0.4305257797241211,28,0,37
1953,24,SVM,SVM,2,215,2,6,10,0.4305257797241211,29,0,53
1954,24,CARD,CARD,2,215,2,6,10,0.4305257797241211,28,0,48
1955,24,LEX3,UNION,2,215,2,7,12,0.4305257797241211,17,0,25
1956,24,LEX3,RND,2,215,2,6,10,0.4305257797241211,17,0,33
1957,24,LEX3,ALL,2,215,2,6,10,0.4305257797241211,17,0,25
1958,24,SVM,SVM,2,215,2,6,10,0.4305257797241211,17,0,44
1959,24,CARD,CARD,2,215,2,6,10,0.4305257797241211,17,0,36
1960,24,LEX3,UNION,2,215,2,7,12,0.4305257797241211,32,0,44
1961,24,LEX3,RND,2,215,2,6,10,0.4305257797241211,32,0,49
1962,24,LEX3,ALL,2,215,2,6,10,0.4305257797241211,32,0,46
1963,24,SVM,SVM,2,215,2,6,10,0.4305257797241211,35,1,56
1964,24,CARD,CARD,2,215,2,6,10,0.4305257797241211,32,1,53
1965,24,LEX3,UNION,2,215,2,7,12,0.4305257797241211,8,0,20
1966,24,LEX3,RND,2,215,2,6,10,0.4305257797241211,8,0,33
1967,24,LEX3,ALL,2,215,2,6,10,0.4305257797241211,8,0,23
1968,24,SVM,SVM,2,215,2,6,10,0.4305257797241211,8,0,42
1969,24,CARD,CARD,2,215,2,6,10,0.4305257797241211,8,0,37
1970,24,LEX3,UNION,2,215,2,7,12,0.4305257797241211,23,0,32
1971,24,LEX3,RND,2,215,2,6,10,0.4305257797241211,23,0,38
1972,24,LEX3,ALL,2,215,2,6,10,0.4305257797241211,23,0,34
1973,24,SVM,SVM,2,215,2,6,10,0.4305257797241211,27,0,50
1974,24,CARD,CARD,2,215,2,6,10,0.4305257797241211,25,0,44
1975,24,LEX3,UNION,2,215,2,7,12,0.4305257797241211,28,0,45
1976,24,LEX3,RND,2,215,2,6,10,0.4305257797241211,29,0,52
1977,24,LEX3,ALL,2,215,2,6,10,0.4305257797241211,28,0,45
1978,24,SVM,SVM,2,215,2,6,10,0.4305257797241211,29,0,62
1979,24,CARD,CARD,2,215,2,6,10,0.4305257797241211,28,0,56
1980,24,LEX3,UNION,2,215,2,7,12,0.4305257797241211,23,0,35
1981,24,LEX3,RND,2,215,2,6,10,0.4305257797241211,24,0,46
1982,24,LEX3,ALL,2,215,2,6,10,0.4305257797241211,23,0,37
