,budget,theta_definition,theta_operator,n_theta_min,n_preferences,additivity,size,sizes_sum,time,C,W,T
167,2,LEX3,ALL,1,2,1,1,1,0.07994818687438965,0,4,4
168,2,VAR,UNION,1,2,1,1,1,0.05334162712097168,0,4,4
169,2,VAR,RND,1,2,1,1,1,0.05334162712097168,0,4,4
170,2,VAR,ALL,1,2,1,1,1,0.05334162712097168,0,4,4
171,2,LEX2,UNION,1,2,1,1,1,0.0794224739074707,2,1,6
172,2,LEX2,RND,1,2,1,1,1,0.0794224739074707,2,1,6
173,2,LEX2,ALL,1,2,1,1,1,0.0794224739074707,2,1,6
174,2,LEX3,UNION,1,2,1,1,1,0.07994818687438965,2,1,6
175,2,LEX3,RND,1,2,1,1,1,0.07994818687438965,2,1,6
176,2,LEX3,ALL,1,2,1,1,1,0.07994818687438965,2,1,6
177,2,VAR,UNION,1,2,1,1,1,0.05334162712097168,2,1,6
178,2,VAR,RND,1,2,1,1,1,0.05334162712097168,2,1,6
179,2,VAR,ALL,1,2,1,1,1,0.05334162712097168,2,1,6
180,3,LEX2,UNION,1,4,1,1,1,0.1490011215209961,0,3,6
181,3,LEX2,RND,1,4,1,1,1,0.1490011215209961,0,3,6
182,3,LEX2,ALL,1,4,1,1,1,0.1490011215209961,0,3,6
183,3,LEX3,UNION,1,4,1,1,1,0.10373663902282715,0,3,6
184,3,LEX3,RND,1,4,1,1,1,0.10373663902282715,0,3,6
185,3,LEX3,ALL,1,4,1,1,1,0.10373663902282715,0,3,6
186,3,VAR,UNION,1,4,1,1,1,0.059481143951416016,0,3,6
187,3,VAR,RND,1,4,1,1,1,0.059481143951416016,0,3,6
188,3,VAR,ALL,1,4,1,1,1,0.059481143951416016,0,3,6
189,3,LEX2,UNION,1,4,1,1,1,0.1490011215209961,2,2,6
190,3,LEX2,RND,1,4,1,1,1,0.1490011215209961,2,2,6
191,3,LEX2,ALL,1,4,1,1,1,0.1490011215209961,2,2,6
192,3,LEX3,UNION,1,4,1,1,1,0.10373663902282715,2,2,6
193,3,LEX3,RND,1,4,1,1,1,0.10373663902282715,2,2,6
194,3,LEX3,ALL,1,4,1,1,1,0.10373663902282715,2,2,6
195,3,VAR,UNION,1,4,1,1,1,0.059481143951416016,2,2,6
196,3,VAR,RND,1,4,1,1,1,0.059481143951416016,2,2,6
197,3,VAR,ALL,1,4,1,1,1,0.059481143951416016,2,2,6
198,3,LEX2,UNION,1,4,1,1,1,0.1490011215209961,1,2,4
199,3,LEX2,RND,1,4,1,1,1,0.1490011215209961,1,2,4
200,3,LEX2,ALL,1,4,1,1,1,0.1490011215209961,1,2,4
201,3,LEX3,UNION,1,4,1,1,1,0.10373663902282715,1,2,4
202,3,LEX3,RND,1,4,1,1,1,0.10373663902282715,1,2,4
203,3,LEX3,ALL,1,4,1,1,1,0.10373663902282715,1,2,4
204,3,VAR,UNION,1,4,1,1,1,0.059481143951416016,1,2,4
205,3,VAR,RND,1,4,1,1,1,0.059481143951416016,1,2,4
206,3,VAR,ALL,1,4,1,1,1,0.059481143951416016,1,2,4
207,3,LEX2,UNION,1,4,1,1,1,0.1490011215209961,1,2,4
208,3,LEX2,RND,1,4,1,1,1,0.1490011215209961,1,2,4
209,3,LEX2,ALL,1,4,1,1,1,0.1490011215209961,1,2,4
210,3,LEX3,UNION,1,4,1,1,1,0.10373663902282715,1,2,4
211,3,LEX3,RND,1,4,1,1,1,0.10373663902282715,1,2,4
212,3,LEX3,ALL,1,4,1,1,1,0.10373663902282715,1,2,4
213,3,VAR,UNION,1,4,1,1,1,0.059481143951416016,1,2,4
214,3,VAR,RND,1,4,1,1,1,0.059481143951416016,1,2,4
215,3,VAR,ALL,1,4,1,1,1,0.059481143951416016,1,2,4
216,3,LEX2,UNION,1,4,1,1,1,0.1490011215209961,3,3,6
217,3,LEX2,RND,1,4,1,1,1,0.1490011215209961,3,3,6
218,3,LEX2,ALL,1,4,1,1,1,0.1490011215209961,3,3,6
219,3,LEX3,UNION,1,4,1,1,1,0.10373663902282715,3,3,6
220,3,LEX3,RND,1,4,1,1,1,0.10373663902282715,3,3,6
221,3,LEX3,ALL,1,4,1,1,1,0.10373663902282715,3,3,6
222,3,VAR,UNION,1,4,1,1,1,0.059481143951416016,3,3,6
223,3,VAR,RND,1,4,1,1,1,0.059481143951416016,3,3,6
224,3,VAR,ALL,1,4,1,1,1,0.059481143951416016,3,3,6
225,3,LEX2,UNION,1,4,1,1,1,0.1490011215209961,4,0,4
226,3,LEX2,RND,1,4,1,1,1,0.1490011215209961,4,0,4
227,3,LEX2,ALL,1,4,1,1,1,0.1490011215209961,4,0,4
228,3,LEX3,UNION,1,4,1,1,1,0.10373663902282715,4,0,4
229,3,LEX3,RND,1,4,1,1,1,0.10373663902282715,4,0,4
230,3,LEX3,ALL,1,4,1,1,1,0.10373663902282715,4,0,4
231,3,VAR,UNION,1,4,1,1,1,0.059481143951416016,4,0,4
232,3,VAR,RND,1,4,1,1,1,0.059481143951416016,4,0,4
233,3,VAR,ALL,1,4,1,1,1,0.059481143951416016,4,0,4
234,3,LEX2,UNION,1,4,1,1,1,0.1490011215209961,4,2,6
235,3,LEX2,RND,1,4,1,1,1,0.1490011215209961,4,2,6
236,3,LEX2,ALL,1,4,1,1,1,0.1490011215209961,4,2,6
237,3,LEX3,UNION,1,4,1,1,1,0.10373663902282715,4,2,6
238,3,LEX3,RND,1,4,1,1,1,0.10373663902282715,4,2,6
239,3,LEX3,ALL,1,4,1,1,1,0.10373663902282715,4,2,6
240,3,VAR,UNION,1,4,1,1,1,0.059481143951416016,4,2,6
241,3,VAR,RND,1,4,1,1,1,0.059481143951416016,4,2,6
242,3,VAR,ALL,1,4,1,1,1,0.059481143951416016,4,2,6
243,3,LEX2,UNION,1,4,1,1,1,0.1490011215209961,2,0,6
244,3,LEX2,RND,1,4,1,1,1,0.1490011215209961,2,0,6
245,3,LEX2,ALL,1,4,1,1,1,0.1490011215209961,2,0,6
246,3,LEX3,UNION,1,4,1,1,1,0.10373663902282715,2,0,6
247,3,LEX3,RND,1,4,1,1,1,0.10373663902282715,2,0,6
248,3,LEX3,ALL,1,4,1,1,1,0.10373663902282715,2,0,6
249,3,VAR,UNION,1,4,1,1,1,0.059481143951416016,2,0,6
250,3,VAR,RND,1,4,1,1,1,0.059481143951416016,2,0,6
251,3,VAR,ALL,1,4,1,1,1,0.059481143951416016,2,0,6
252,3,LEX2,UNION,1,4,1,1,1,0.1490011215209961,3,1,6
253,3,LEX2,RND,1,4,1,1,1,0.1490011215209961,3,1,6
254,3,LEX2,ALL,1,4,1,1,1,0.1490011215209961,3,1,6
255,3,LEX3,UNION,1,4,1,1,1,0.10373663902282715,3,1,6
256,3,LEX3,RND,1,4,1,1,1,0.10373663902282715,3,1,6
257,3,LEX3,ALL,1,4,1,1,1,0.10373663902282715,3,1,6
258,3,VAR,UNION,1,4,1,1,1,0.059481143951416016,3,1,6
259,3,VAR,RND,1,4,1,1,1,0.059481143951416016,3,1,6
260,3,VAR,ALL,1,4,1,1,1,0.059481143951416016,3,1,6
261,3,LEX2,UNION,1,4,1,1,1,0.1490011215209961,6,0,6
262,3,LEX2,RND,1,4,1,1,1,0.1490011215209961,6,0,6
263,3,LEX2,ALL,1,4,1,1,1,0.1490011215209961,6,0,6
264,3,LEX3,UNION,1,4,1,1,1,0.10373663902282715,6,0,6
265,3,LEX3,RND,1,4,1,1,1,0.10373663902282715,6,0,6
266,3,LEX3,ALL,1,4,1,1,1,0.10373663902282715,6,0,6
267,3,VAR,UNION,1,4,1,1,1,0.059481143951416016,6,0,6
268,3,VAR,RND,1,4,1,1,1,0.059481143951416016,6,0,6
269,3,VAR,ALL,1,4,1,1,1,0.059481143951416016,6,0,6
270,4,LEX2,UNION,2,8,2,3,5,0.35138583183288574,0,1,3
271,4,LEX2,RND,2,8,2,2,3,0.35138583183288574,4,1,7
272,4,LEX2,ALL,2,8,2,2,3,0.35138583183288574,0,1,3
273,4,LEX3,UNION,2,8,2,3,5,0.4213449954986572,0,1,3
274,4,LEX3,RND,2,8,2,2,3,0.4213449954986572,4,1,7
275,4,LEX3,ALL,2,8,2,2,3,0.4213449954986572,0,1,3
276,4,VAR,UNION,2,8,2,3,5,0.16952037811279297,0,1,3
277,4,VAR,RND,2,8,2,2,3,0.16952037811279297,0,4,6
278,4,VAR,ALL,2,8,2,2,3,0.16952037811279297,0,1,3
279,4,LEX2,UNION,2,8,2,3,5,0.35138583183288574,7,0,7
280,4,LEX2,RND,2,8,2,2,3,0.35138583183288574,7,0,7
281,4,LEX2,ALL,2,8,2,2,3,0.35138583183288574,7,0,7
282,4,LEX3,UNION,2,8,2,3,5,0.4213449954986572,7,0,7
283,4,LEX3,RND,2,8,2,2,3,0.4213449954986572,7,0,7
284,4,LEX3,ALL,2,8,2,2,3,0.4213449954986572,7,0,7
285,4,VAR,UNION,2,8,2,3,5,0.16952037811279297,7,0,7
286,4,VAR,RND,2,8,2,2,3,0.16952037811279297,7,0,7
287,4,VAR,ALL,2,8,2,2,3,0.16952037811279297,7,0,7
288,4,LEX2,UNION,2,8,2,3,5,0.35138583183288574,3,0,3
289,4,LEX2,RND,2,8,2,2,3,0.35138583183288574,7,0,8
290,4,LEX2,ALL,2,8,2,2,3,0.35138583183288574,4,0,4
291,4,LEX3,UNION,2,8,2,3,5,0.4213449954986572,3,0,3
292,4,LEX3,RND,2,8,2,2,3,0.4213449954986572,7,0,8
293,4,LEX3,ALL,2,8,2,2,3,0.4213449954986572,4,0,4
294,4,VAR,UNION,2,8,2,3,5,0.16952037811279297,3,0,3
295,4,VAR,RND,2,8,2,2,3,0.16952037811279297,6,2,9
296,4,VAR,ALL,2,8,2,2,3,0.16952037811279297,4,0,4
297,4,LEX2,UNION,2,8,2,3,5,0.35138583183288574,8,0,8
298,4,LEX2,RND,2,8,2,2,3,0.35138583183288574,8,0,8
299,4,LEX2,ALL,2,8,2,2,3,0.35138583183288574,8,0,8
300,4,LEX3,UNION,2,8,2,3,5,0.4213449954986572,8,0,8
301,4,LEX3,RND,2,8,2,2,3,0.4213449954986572,8,0,8
302,4,LEX3,ALL,2,8,2,2,3,0.4213449954986572,8,0,8
303,4,VAR,UNION,2,8,2,3,5,0.16952037811279297,8,0,8
304,4,VAR,RND,2,8,2,2,3,0.16952037811279297,8,0,8
305,4,VAR,ALL,2,8,2,2,3,0.16952037811279297,8,0,8
306,4,LEX2,UNION,2,8,2,3,5,0.35138583183288574,6,0,7
307,4,LEX2,RND,2,8,2,2,3,0.35138583183288574,6,0,7
308,4,LEX2,ALL,2,8,2,2,3,0.35138583183288574,6,0,7
309,4,LEX3,UNION,2,8,2,3,5,0.4213449954986572,6,0,7
310,4,LEX3,RND,2,8,2,2,3,0.4213449954986572,6,0,7
311,4,LEX3,ALL,2,8,2,2,3,0.4213449954986572,6,0,7
312,4,VAR,UNION,2,8,2,3,5,0.16952037811279297,6,0,7
313,4,VAR,RND,2,8,2,2,3,0.16952037811279297,6,0,7
314,4,VAR,ALL,2,8,2,2,3,0.16952037811279297,6,0,7
315,4,LEX2,UNION,2,8,2,3,5,0.35138583183288574,5,0,5
316,4,LEX2,RND,2,8,2,2,3,0.35138583183288574,9,0,9
317,4,LEX2,ALL,2,8,2,2,3,0.35138583183288574,6,0,6
318,4,LEX3,UNION,2,8,2,3,5,0.4213449954986572,5,0,5
319,4,LEX3,RND,2,8,2,2,3,0.4213449954986572,9,0,9
320,4,LEX3,ALL,2,8,2,2,3,0.4213449954986572,6,0,6
321,4,VAR,UNION,2,8,2,3,5,0.16952037811279297,5,0,5
322,4,VAR,RND,2,8,2,2,3,0.16952037811279297,6,2,8
323,4,VAR,ALL,2,8,2,2,3,0.16952037811279297,6,0,6
324,4,LEX2,UNION,2,8,2,3,5,0.35138583183288574,4,0,5
325,4,LEX2,RND,2,8,2,2,3,0.35138583183288574,7,0,8
326,4,LEX2,ALL,2,8,2,2,3,0.35138583183288574,4,0,5
327,4,LEX3,UNION,2,8,2,3,5,0.4213449954986572,4,0,5
328,4,LEX3,RND,2,8,2,2,3,0.4213449954986572,7,0,8
329,4,LEX3,ALL,2,8,2,2,3,0.4213449954986572,4,0,5
330,4,VAR,UNION,2,8,2,3,5,0.16952037811279297,4,0,5
331,4,VAR,RND,2,8,2,2,3,0.16952037811279297,5,1,7
332,4,VAR,ALL,2,8,2,2,3,0.16952037811279297,4,0,5
333,4,LEX2,UNION,2,8,2,3,5,0.35138583183288574,1,0,3
334,4,LEX2,RND,2,8,2,2,3,0.35138583183288574,3,1,6
335,4,LEX2,ALL,2,8,2,2,3,0.35138583183288574,3,0,5
336,4,LEX3,UNION,2,8,2,3,5,0.4213449954986572,1,0,3
337,4,LEX3,RND,2,8,2,2,3,0.4213449954986572,3,1,6
338,4,LEX3,ALL,2,8,2,2,3,0.4213449954986572,3,0,5
339,4,VAR,UNION,2,8,2,3,5,0.16952037811279297,1,0,3
340,4,VAR,RND,2,8,2,2,3,0.16952037811279297,7,0,9
341,4,VAR,ALL,2,8,2,2,3,0.16952037811279297,3,0,5
342,4,LEX2,UNION,2,8,2,3,5,0.35138583183288574,8,0,8
343,4,LEX2,RND,2,8,2,2,3,0.35138583183288574,8,0,8
344,4,LEX2,ALL,2,8,2,2,3,0.35138583183288574,8,0,8
345,4,LEX3,UNION,2,8,2,3,5,0.4213449954986572,8,0,8
346,4,LEX3,RND,2,8,2,2,3,0.4213449954986572,8,0,8
347,4,LEX3,ALL,2,8,2,2,3,0.4213449954986572,8,0,8
348,4,VAR,UNION,2,8,2,3,5,0.16952037811279297,8,0,8
349,4,VAR,RND,2,8,2,2,3,0.16952037811279297,8,0,8
350,4,VAR,ALL,2,8,2,2,3,0.16952037811279297,8,0,8
351,4,LEX2,UNION,2,8,2,3,5,0.35138583183288574,0,0,3
352,4,LEX2,RND,2,8,2,2,3,0.35138583183288574,4,0,7
353,4,LEX2,ALL,2,8,2,2,3,0.35138583183288574,0,0,3
354,4,LEX3,UNION,2,8,2,3,5,0.4213449954986572,0,0,3
355,4,LEX3,RND,2,8,2,2,3,0.4213449954986572,4,0,7
356,4,LEX3,ALL,2,8,2,2,3,0.4213449954986572,0,0,3
357,4,VAR,UNION,2,8,2,3,5,0.16952037811279297,0,0,3
358,4,VAR,RND,2,8,2,2,3,0.16952037811279297,0,3,6
359,4,VAR,ALL,2,8,2,2,3,0.16952037811279297,0,0,3
360,5,LEX2,UNION,2,11,2,3,5,0.40164685249328613,2,0,3
361,5,LEX2,RND,2,11,2,2,3,0.40164685249328613,3,1,6
362,5,LEX2,ALL,2,11,2,2,3,0.40164685249328613,3,0,4
363,5,LEX3,UNION,2,11,2,3,5,0.44494009017944336,2,0,3
364,5,LEX3,RND,2,11,2,2,3,0.44494009017944336,3,1,6
365,5,LEX3,ALL,2,11,2,2,3,0.44494009017944336,3,0,4
366,5,VAR,UNION,2,11,2,3,5,0.18510222434997559,2,0,3
367,5,VAR,RND,2,11,2,2,3,0.18510222434997559,7,0,9
368,5,VAR,ALL,2,11,2,2,3,0.18510222434997559,3,0,4
369,5,LEX2,UNION,2,11,2,3,5,0.40164685249328613,2,0,3
370,5,LEX2,RND,2,11,2,2,3,0.40164685249328613,6,0,7
371,5,LEX2,ALL,2,11,2,2,3,0.40164685249328613,2,0,3
